Index,Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
3419,401.5,40.7,-122.7,0,18:01.7,2016,10,10
3420,403.5,41.56,-123,0,18:16.4,2016,10,10
3421,402,34.44,-121.06,0,04:58.7,2016,10,12
3422,401.2,34.97,-121.25,0,05:08.8,2016,10,12
3423,402,35.56,-121.5,0,05:18.7,2016,10,12
3424,402.2,35.62,-121.5,0,05:20.7,2016,10,12
3425,403.2,35.9,-121.6,0,05:26.0,2016,10,12
3426,401.2,37,-122,0,05:45.0,2016,10,12
3427,403.8,40.6,-124.25,0,24:18.3,2016,10,17
3428,401.5,32.06,-122,0,10:38.1,2016,10,19
3429,402.2,32.25,-122.06,0,10:40.3,2016,10,19
3430,402.2,32.3,-122.06,0,10:42.3,2016,10,19
3431,402.5,32.4,-122.1,0,10:44.4,2016,10,19
3432,402.8,32.6,-122.2,0,10:46.7,2016,10,19
3433,401.8,32.72,-122.25,0,10:49.0,2016,10,19
3434,402,32.78,-122.25,0,10:51.0,2016,10,19
3435,401.5,32.94,-122.3,0,10:53.3,2016,10,19
3436,402,33.06,-122.3,0,10:55.7,2016,10,19
3437,402,33.22,-122.4,0,10:58.0,2016,10,19
3438,402.5,33.28,-122.44,0,11:00.8,2016,10,19
3439,402,33.5,-122.5,0,11:03.3,2016,10,19
3440,401.8,33.56,-122.5,0,11:06.1,2016,10,19
3441,401.2,33.75,-122.56,0,11:08.8,2016,10,19
3442,402.2,33.88,-122.6,0,11:11.0,2016,10,19
3443,402,34.03,-122.7,0,11:13.3,2016,10,19
3444,401.5,34.1,-122.7,0,11:15.4,2016,10,19
3445,402.2,34.25,-122.75,0,11:17.7,2016,10,19
3446,402,34.3,-122.75,0,11:19.8,2016,10,19
3447,401.8,34.5,-122.9,0,11:22.0,2016,10,19
3448,402,34.6,-122.9,0,11:24.0,2016,10,19
3449,402,34.66,-122.9,0,11:26.1,2016,10,19
3450,402,34.84,-122.94,0,11:28.3,2016,10,19
3451,401.5,34.97,-123,0,11:30.7,2016,10,19
3452,401.8,35.1,-123.06,0,11:33.0,2016,10,19
3453,402,35.16,-123.06,0,11:35.1,2016,10,19
3454,401.8,35.34,-123.2,0,11:37.3,2016,10,19
3455,401.8,35.4,-123.2,0,11:39.4,2016,10,19
3456,401.8,35.56,-123.25,0,11:41.7,2016,10,19
3457,402.8,35.62,-123.25,0,11:43.8,2016,10,19
3458,401.8,35.78,-123.3,0,11:46.0,2016,10,19
3459,402.2,35.84,-123.3,0,11:48.1,2016,10,19
3460,402.2,36.06,-123.44,0,11:50.3,2016,10,19
3461,402.2,36.12,-123.44,0,11:52.3,2016,10,19
3462,402,36.2,-123.44,0,11:54.4,2016,10,19
3463,402.2,36.34,-123.5,0,11:56.7,2016,10,19
3464,402,36.4,-123.56,0,11:58.8,2016,10,19
3465,402.8,36.6,-123.6,0,12:01.0,2016,10,19
3466,401.8,36.72,-123.7,0,12:03.3,2016,10,19
3467,402.2,36.8,-123.7,0,12:05.3,2016,10,19
3468,402,36.88,-123.7,0,12:07.4,2016,10,19
3469,402.2,37.06,-123.8,0,12:09.7,2016,10,19
3470,402.8,37.16,-123.8,0,12:11.8,2016,10,19
3471,402.5,37.28,-123.9,0,12:14.1,2016,10,19
3472,401.2,37.5,-124,0,12:17.3,2016,10,19
3473,401.5,38.25,-124.25,0,12:32.0,2016,10,19
3474,401.5,38.34,-124.3,0,12:34.4,2016,10,19
3475,402,38.5,-124.4,0,12:36.7,2016,10,19
3476,402.5,39.72,-124.9,0,12:59.0,2016,10,19
3477,403.2,39.78,-124.9,0,13:01.4,2016,10,19
3478,402.5,39.94,-124.94,0,13:03.8,2016,10,19
3479,401,40.44,-118,0,59:36.4,2016,10,21
3480,401.2,40.6,-118.06,0,59:39.4,2016,10,21
3481,400.5,40.8,-118.1,0,59:42.3,2016,10,21
3482,401.2,40.94,-118.2,0,59:45.1,2016,10,21
3483,401.2,41.12,-118.25,0,59:47.3,2016,10,21
3484,401,41.22,-118.25,0,59:49.4,2016,10,21
3485,401.8,41.38,-118.3,0,59:51.7,2016,10,21
3486,401.5,41.47,-118.4,0,59:53.8,2016,10,21
3487,401.2,41.56,-118.4,0,59:55.8,2016,10,21
3488,401.5,41.75,-118.5,0,59:58.0,2016,10,21
3489,401.5,41.84,-118.5,0,00:00.0,2016,10,21
3490,400.8,41.97,-118.5,0,00:02.4,2016,10,21
3491,404,39.38,-118.6,0,48:17.1,2016,10,23
3492,404.8,39.8,-118.8,0,48:24.0,2016,10,23
3493,403.8,40,-118.94,0,48:27.7,2016,10,23
3494,403,40.1,-118.94,0,48:29.7,2016,10,23
3495,403,40.22,-119,0,48:32.0,2016,10,23
3496,402.8,40.44,-119.1,0,48:35.3,2016,10,23
3497,402.5,40.56,-119.1,0,48:37.7,2016,10,23
3498,402.8,40.62,-119.2,0,48:39.7,2016,10,23
3499,402.5,33.12,-124.06,0,17:17.7,2016,10,26
3500,402.2,35.7,-125,0,18:05.0,2016,10,26
3501,403.2,35.8,-125.06,0,18:08.0,2016,10,26
3502,403,35.88,-125.06,0,18:10.1,2016,10,26
3503,403.2,36.28,-125.2,0,18:17.4,2016,10,26
3504,404,35.38,-118.06,0,04:28.7,2016,10,28
3505,401.8,34.4,-119.4,0,10:27.7,2016,11,4
3506,403,34.62,-119.44,0,10:32.4,2016,11,4
3507,406.2,36.53,-120,0,11:03.3,2016,11,4
3508,402.2,38.44,-120.56,0,11:35.3,2016,11,4
3509,402,38.7,-120.6,0,11:39.3,2016,11,4
3510,403.8,39.06,-120.75,0,11:46.1,2016,11,4
3511,405.8,40.12,-121.06,0,12:03.8,2016,11,4
3512,401.2,40.72,-121.25,0,12:13.8,2016,11,4
3513,403.5,40.84,-121.25,0,12:16.1,2016,11,4
3514,403,41.2,-121.44,0,12:21.3,2016,11,4
3515,402.8,41.34,-121.44,0,12:24.8,2016,11,4
3516,403,41.8,-121.6,0,12:31.7,2016,11,4
3517,406,34.1,-118.06,0,14:52.7,2016,11,11
3518,403.8,34.12,-118.1,0,14:55.1,2016,11,11
3519,403.2,34.16,-118.1,0,14:57.4,2016,11,11
3520,402.5,34.2,-118.1,0,15:05.8,2016,11,11
3521,403.5,34.16,-118.06,0,15:08.3,2016,11,11
3522,404,34.1,-118.1,0,15:10.4,2016,11,11
3523,406.2,34.06,-118.06,0,15:12.7,2016,11,11
3524,405,34.03,-118.1,0,15:14.8,2016,11,11
3525,405.5,34.03,-118.1,0,15:17.1,2016,11,11
3526,405,34.06,-118.1,0,15:19.4,2016,11,11
3527,406,34.06,-118.06,0,15:21.7,2016,11,11
3528,404.2,34.12,-118.06,0,15:24.0,2016,11,11
3529,403.5,34.12,-118.1,0,15:26.1,2016,11,11
3530,403.5,34.16,-118.06,0,15:28.3,2016,11,11
3531,402.8,34.2,-118.1,0,15:33.1,2016,11,11
3532,402.5,34.16,-118,0,15:36.3,2016,11,11
3533,404,34.16,-118,0,15:38.7,2016,11,11
3534,404.2,34.1,-118.06,0,15:40.7,2016,11,11
3535,405.8,34.06,-118.1,0,15:42.8,2016,11,11
3536,405.5,34.06,-118.06,0,15:45.0,2016,11,11
3537,405.8,34.06,-118.06,0,15:47.3,2016,11,11
3538,405.2,34.06,-118.1,0,15:49.4,2016,11,11
3539,404.5,34.1,-118.1,0,15:51.8,2016,11,11
3540,404.2,34.12,-118.06,0,15:54.0,2016,11,11
3541,404,34.12,-118.1,0,15:56.1,2016,11,11
3542,403.8,34.16,-118.06,0,15:58.3,2016,11,11
3543,401.5,34.2,-118.06,0,16:00.7,2016,11,11
3544,405,34.16,-118.1,0,16:03.8,2016,11,11
3545,403.8,34.16,-118.1,0,16:06.1,2016,11,11
3546,403.5,34.12,-118.1,0,16:08.1,2016,11,11
3547,404,34.12,-118,0,16:10.3,2016,11,11
3548,405,34.1,-118.06,0,16:12.4,2016,11,11
3549,406.2,34.1,-118.06,0,16:14.7,2016,11,11
3550,406.5,34.06,-118.06,0,16:16.8,2016,11,11
3551,405.8,34.06,-118.06,0,16:19.1,2016,11,11
3552,406,34.1,-118.06,0,16:21.3,2016,11,11
3553,404.5,34.1,-118.06,0,16:23.4,2016,11,11
3554,403.8,34.12,-118.1,0,16:25.4,2016,11,11
3555,403.5,34.16,-118.06,0,16:27.7,2016,11,11
3556,402.5,34.16,-118,0,16:30.0,2016,11,11
3557,404,34.16,-118.06,0,16:33.0,2016,11,11
3558,403.8,34.16,-118,0,16:35.3,2016,11,11
3559,404,34.16,-118.06,0,16:37.3,2016,11,11
3560,404,34.12,-118.1,0,16:39.4,2016,11,11
3561,404,34.1,-118.1,0,16:41.4,2016,11,11
3562,405.8,34.1,-118.06,0,16:43.8,2016,11,11
3563,405,34.06,-118.1,0,16:45.8,2016,11,11
3564,406.2,34.06,-118.06,0,16:48.3,2016,11,11
3565,405.2,34.1,-118.06,0,16:50.4,2016,11,11
3566,405.5,34.1,-118.06,0,16:52.7,2016,11,11
3567,404.2,34.12,-118.06,0,16:54.7,2016,11,11
3568,404,34.12,-118.1,0,16:56.8,2016,11,11
3569,402.5,34.16,-118,0,16:59.0,2016,11,11
3570,403,34.16,-118.1,0,17:01.1,2016,11,11
3571,403.8,34.16,-118.1,0,17:04.1,2016,11,11
3572,404,34.16,-118.1,0,17:06.4,2016,11,11
3573,404,34.12,-118,0,17:08.7,2016,11,11
3574,405,34.12,-118.06,0,17:10.7,2016,11,11
3575,405,34.1,-118.1,0,17:12.8,2016,11,11
3576,405.5,34.06,-118,0,17:15.3,2016,11,11
3577,406.8,34.06,-118.06,0,17:18.0,2016,11,11
3578,406.2,34.06,-118.06,0,17:20.3,2016,11,11
3579,404.5,34.1,-118.1,0,17:22.8,2016,11,11
3580,404.5,34.12,-118,0,17:25.0,2016,11,11
3581,403.5,34.16,-118.06,0,17:27.0,2016,11,11
3582,403.8,34.16,-118.1,0,17:29.4,2016,11,11
3583,404.8,34.2,-118.1,0,17:33.4,2016,11,11
3584,403.2,34.16,-118.06,0,17:36.7,2016,11,11
3585,404,34.12,-118.1,0,17:38.8,2016,11,11
3586,405.2,34.1,-118.06,0,17:41.0,2016,11,11
3587,405.5,34.06,-118.06,0,17:43.4,2016,11,11
3588,406.5,34.06,-118,0,17:46.3,2016,11,11
3589,406,34.06,-118,0,17:49.3,2016,11,11
3590,406,34.06,-118.06,0,17:52.0,2016,11,11
3591,405,34.12,-118.1,0,17:54.4,2016,11,11
3592,403.8,34.16,-118.06,0,17:56.7,2016,11,11
3593,404,34.2,-118.1,0,18:00.1,2016,11,11
3594,404,34.16,-118.1,0,18:06.8,2016,11,11
3595,405.8,38.94,-119,0,19:25.7,2016,11,11
3596,404.5,39.44,-119.1,0,19:29.7,2016,11,11
3597,401.8,40,-119.3,0,19:34.1,2016,11,11
3598,404.8,40.53,-119.4,0,19:38.0,2016,11,11
3599,405.2,40.97,-119.56,0,19:41.3,2016,11,11
3600,403.2,41.38,-119.56,0,19:44.3,2016,11,11
3601,403.2,41.72,-119.7,0,19:47.0,2016,11,11
3602,404,32.03,-120.9,0,04:59.0,2016,11,13
3603,404,32.1,-120.9,0,05:01.1,2016,11,13
3604,404.8,32.28,-121,0,05:03.3,2016,11,13
3605,404.2,32.38,-121,0,05:05.3,2016,11,13
3606,404.5,32.47,-121,0,05:07.4,2016,11,13
3607,404.5,32.53,-121.06,0,05:09.4,2016,11,13
3608,404.5,32.75,-121.1,0,05:11.7,2016,11,13
3609,404.8,32.8,-121.2,0,05:13.7,2016,11,13
3610,404.5,32.9,-121.2,0,05:15.8,2016,11,13
3611,403.8,33,-121.2,0,05:17.8,2016,11,13
3612,404.5,33.2,-121.3,0,05:20.0,2016,11,13
3613,404.5,33.28,-121.3,0,05:22.0,2016,11,13
3614,404.2,33.34,-121.3,0,05:24.1,2016,11,13
3615,404.5,33.53,-121.44,0,05:26.3,2016,11,13
3616,404.2,33.62,-121.44,0,05:28.3,2016,11,13
3617,404.5,33.72,-121.5,0,05:30.3,2016,11,13
3618,404.2,33.78,-121.5,0,05:32.4,2016,11,13
3619,404.5,33.97,-121.56,0,05:34.7,2016,11,13
3620,404.2,34.06,-121.6,0,05:36.8,2016,11,13
3621,404.2,34.12,-121.6,0,05:38.8,2016,11,13
3622,403.5,34.3,-121.7,0,05:41.0,2016,11,13
3623,404,34.4,-121.75,0,05:43.0,2016,11,13
3624,404,34.47,-121.75,0,05:45.1,2016,11,13
3625,404.8,34.66,-121.9,0,05:47.3,2016,11,13
3626,404,34.75,-121.9,0,05:49.3,2016,11,13
3627,403.8,34.8,-121.9,0,05:51.8,2016,11,13
3628,404.2,34.94,-121.94,0,05:54.1,2016,11,13
3629,404.2,35.12,-122,0,05:56.3,2016,11,13
3630,404,35.22,-122.06,0,05:58.3,2016,11,13
3631,404.8,35.38,-122.1,0,06:00.7,2016,11,13
3632,403.8,35.44,-122.1,0,06:02.7,2016,11,13
3633,404.5,35.56,-122.2,0,06:05.1,2016,11,13
3634,403,35.72,-122.25,0,06:08.4,2016,11,13
3635,404,35.94,-122.3,0,06:11.3,2016,11,13
3636,403.2,36.1,-122.4,0,06:14.7,2016,11,13
3637,404,36.25,-122.44,0,06:17.7,2016,11,13
3638,403.2,36.38,-122.5,0,06:20.3,2016,11,13
3639,403.5,36.53,-122.56,0,06:23.8,2016,11,13
3640,404.2,38,-123.1,0,06:51.4,2016,11,13
3641,404.2,40.97,-124.44,0,07:46.3,2016,11,13
3642,404.8,41.84,-124.8,0,08:03.3,2016,11,13
3643,406,40.4,-118,0,42:57.4,2016,11,17
3644,408,40.97,-118.3,0,43:07.0,2016,11,17
3645,405.2,41.16,-118.4,0,43:11.8,2016,11,17
3646,405.2,36.53,-124.2,0,12:40.7,2016,11,20
3647,403.5,36.72,-124.25,0,12:44.3,2016,11,20
3648,404,36.88,-124.25,0,12:47.8,2016,11,20
3649,406.5,37.16,-124.4,0,12:53.4,2016,11,20
3650,406,37.3,-124.44,0,12:55.8,2016,11,20
3651,404.2,37.5,-124.56,0,12:58.0,2016,11,20
3652,404.2,37.56,-124.56,0,13:00.0,2016,11,20
3653,406,37.62,-124.56,0,13:02.1,2016,11,20
3654,404.2,37.8,-124.7,0,13:04.3,2016,11,20
3655,404,37.88,-124.7,0,13:06.4,2016,11,20
3656,404,38.1,-124.8,0,13:10.0,2016,11,20
3657,405,38.16,-124.8,0,13:12.1,2016,11,20
3658,403.8,38.34,-124.9,0,13:14.3,2016,11,20
3659,405,38.4,-124.94,0,13:16.3,2016,11,20
3660,403.5,38.53,-124.94,0,13:18.8,2016,11,20
3661,405.8,38.75,-125.06,0,13:22.0,2016,11,20
3662,409.5,37.78,-118.5,0,48:23.3,2016,11,24
3663,404.5,32.06,-124.06,0,17:33.8,2016,11,27
3664,404.5,32.56,-124.25,0,17:41.7,2016,11,27
3665,404.2,32.62,-124.25,0,17:44.0,2016,11,27
3666,404,32.72,-124.25,0,17:46.1,2016,11,27
3667,404.2,32.88,-124.3,0,17:48.3,2016,11,27
3668,403.8,33.4,-124.5,0,17:58.7,2016,11,27
3669,403.8,33.56,-124.56,0,18:01.8,2016,11,27
3670,405,34.66,-125,0,18:21.7,2016,11,27
3671,404.2,35.06,-118.06,0,04:39.3,2016,11,29
3672,405.8,35.25,-118.1,0,04:42.3,2016,11,29
3673,403.2,35.44,-118.2,0,04:45.7,2016,11,29
3674,404.8,35.56,-118.2,0,04:48.4,2016,11,29
3675,400.5,36.56,-118.5,0,05:04.3,2016,11,29
3676,404.8,37.7,-118.8,0,05:24.1,2016,11,29
3677,403,38.44,-119,0,05:36.4,2016,11,29
3678,405,40.22,-119.56,0,06:06.1,2016,11,29
3679,403.2,32.5,-118,0,52:59.3,2016,12,1
3680,407.2,35.8,-119.25,0,54:03.4,2016,12,1
3681,404.5,40.97,-121.44,0,55:40.3,2016,12,1
3682,405.2,41.75,-121.75,0,55:56.1,2016,12,1
3683,404,32.1,-119.4,0,59:06.7,2016,12,8
3684,403.5,32.25,-119.44,0,59:09.0,2016,12,8
3685,404.2,32.28,-119.44,0,59:11.1,2016,12,8
3686,404.2,32.44,-119.5,0,59:13.3,2016,12,8
3687,404,32.6,-119.56,0,59:16.0,2016,12,8
3688,404.5,32.72,-119.56,0,59:18.7,2016,12,8
3689,410.5,38.28,-122.06,0,17:57.8,2016,12,13
3690,404.8,32.1,-122.25,0,11:30.8,2016,12,22
3691,404.5,32.16,-122.25,0,11:32.8,2016,12,22
3692,405.2,32.34,-122.4,0,11:35.0,2016,12,22
3693,405.2,32.4,-122.4,0,11:37.1,2016,12,22
3694,405,32.6,-122.44,0,11:39.3,2016,12,22
3695,405,32.66,-122.44,0,11:41.4,2016,12,22
3696,404.5,32.84,-122.56,0,11:43.7,2016,12,22
3697,404.5,32.9,-122.56,0,11:45.7,2016,12,22
3698,404.8,33.06,-122.6,0,11:48.0,2016,12,22
3699,404.5,33.1,-122.6,0,11:50.1,2016,12,22
3700,405.2,33.3,-122.75,0,11:52.7,2016,12,22
3701,404.5,33.44,-122.75,0,11:55.0,2016,12,22
3702,404.5,33.53,-122.8,0,11:57.7,2016,12,22
3703,405,33.66,-122.8,0,12:00.8,2016,12,22
3704,404.8,33.9,-122.9,0,12:05.1,2016,12,22
3705,405,34.06,-122.94,0,12:08.1,2016,12,22
3706,405.5,34.22,-123,0,12:11.1,2016,12,22
3707,404.2,34.53,-123.1,0,12:16.0,2016,12,22
3708,405.2,34.9,-123.3,0,12:23.7,2016,12,22
3709,404.8,35.12,-123.4,0,12:27.8,2016,12,22
3710,405,35.38,-123.5,0,12:31.7,2016,12,22
3711,404.8,35.62,-123.56,0,12:36.0,2016,12,22
3712,403.8,35.78,-123.6,0,12:40.8,2016,12,22
3713,405.2,36.47,-123.94,0,12:52.3,2016,12,22
3714,405,36.56,-123.94,0,12:54.7,2016,12,22
3715,405,36.75,-124,0,12:57.0,2016,12,22
3716,404.5,36.84,-124.06,0,12:59.3,2016,12,22
3717,406.2,41.5,-118.44,0,00:19.1,2016,12,24
3718,402.5,38.5,-118.44,0,48:47.8,2016,12,26
3719,407.8,34.06,-118.06,0,15:01.3,2017,1,14
3720,407,34.03,-118.06,0,15:03.7,2017,1,14
3721,410.5,34.03,-118.1,0,15:06.1,2017,1,14
3722,407.8,34.03,-118,0,15:08.7,2017,1,14
3723,408,34.06,-118.1,0,15:10.8,2017,1,14
3724,407.5,34.1,-118.06,0,15:13.0,2017,1,14
3725,408,34.12,-118.1,0,15:15.1,2017,1,14
3726,406.8,34.16,-118.1,0,15:17.8,2017,1,14
3727,407.5,34.16,-118.1,0,15:25.8,2017,1,14
3728,407.2,34.12,-118.06,0,15:28.0,2017,1,14
3729,409,34.1,-118.1,0,15:30.1,2017,1,14
3730,407.2,34.06,-118.06,0,15:32.3,2017,1,14
3731,409,34.06,-118.1,0,15:34.4,2017,1,14
3732,407.2,34.06,-118,0,15:36.7,2017,1,14
3733,408,34.06,-118.06,0,15:38.7,2017,1,14
3734,408.2,34.06,-118.1,0,15:40.8,2017,1,14
3735,407.8,34.12,-118.06,0,15:43.0,2017,1,14
3736,407.5,34.12,-118.1,0,15:45.1,2017,1,14
3737,405.2,34.16,-118.06,0,15:47.3,2017,1,14
3738,407,34.16,-118.1,0,15:50.8,2017,1,14
3739,407,34.16,-118.1,0,15:54.8,2017,1,14
3740,405.8,34.16,-118,0,15:57.0,2017,1,14
3741,408,34.12,-118.06,0,15:59.0,2017,1,14
3742,408.5,34.1,-118.1,0,16:01.1,2017,1,14
3743,406.5,34.1,-118.06,0,16:03.3,2017,1,14
3744,407.2,34.06,-118.06,0,16:05.3,2017,1,14
3745,408,34.06,-118.06,0,16:07.8,2017,1,14
3746,408.8,34.06,-118.1,0,16:09.8,2017,1,14
3747,407.2,34.1,-118.06,0,16:12.0,2017,1,14
3748,408,34.12,-118.1,0,16:14.1,2017,1,14
3749,405.5,34.16,-118,0,16:16.3,2017,1,14
3750,405,34.16,-118.06,0,16:18.3,2017,1,14
3751,407.2,34.16,-118.1,0,16:20.8,2017,1,14
3752,407,34.16,-118.1,0,16:23.8,2017,1,14
3753,406,34.16,-118,0,16:26.0,2017,1,14
3754,407.5,34.12,-118.06,0,16:28.0,2017,1,14
3755,408.5,34.1,-118.06,0,16:30.1,2017,1,14
3756,408.5,34.1,-118.1,0,16:32.1,2017,1,14
3757,407.2,34.06,-118.06,0,16:34.3,2017,1,14
3758,407,34.06,-118,0,16:36.7,2017,1,14
3759,408,34.1,-118.06,0,16:38.7,2017,1,14
3760,406.8,34.1,-118,0,16:41.0,2017,1,14
3761,407.5,34.12,-118.06,0,16:43.0,2017,1,14
3762,408.2,34.12,-118.06,0,16:45.0,2017,1,14
3763,406.8,34.16,-118.1,0,16:47.1,2017,1,14
3764,405.8,34.16,-118.06,0,16:49.3,2017,1,14
3765,406.8,34.16,-118.06,0,16:52.3,2017,1,14
3766,406.5,34.16,-118,0,16:55.0,2017,1,14
3767,408.2,34.12,-118.06,0,16:57.0,2017,1,14
3768,408.8,34.12,-118.1,0,16:59.1,2017,1,14
3769,407.8,34.1,-118,0,17:01.3,2017,1,14
3770,408.2,34.1,-118.06,0,17:03.3,2017,1,14
3771,407.5,34.06,-118,0,17:05.7,2017,1,14
3772,408.2,34.06,-118.1,0,17:08.4,2017,1,14
3773,408.5,34.1,-118.06,0,17:10.7,2017,1,14
3774,408.2,34.1,-118.1,0,17:12.8,2017,1,14
3775,407.2,34.12,-118,0,17:15.0,2017,1,14
3776,407.2,34.16,-118.06,0,17:17.0,2017,1,14
3777,408.2,34.16,-118.1,0,17:19.4,2017,1,14
3778,407,34.16,-118.1,0,17:22.8,2017,1,14
3779,407.2,34.16,-118.06,0,17:25.7,2017,1,14
3780,407.2,34.12,-118,0,17:28.0,2017,1,14
3781,407,34.1,-118.06,0,17:30.0,2017,1,14
3782,408,34.06,-118.06,0,17:32.3,2017,1,14
3783,408.8,34.06,-118.06,0,17:34.8,2017,1,14
3784,407,34.06,-118,0,17:37.7,2017,1,14
3785,407.8,34.06,-118.06,0,17:40.0,2017,1,14
3786,409.2,34.1,-118.1,0,17:42.4,2017,1,14
3787,408.2,34.12,-118.06,0,17:44.7,2017,1,14
3788,407.8,34.16,-118.1,0,17:46.8,2017,1,14
3789,407.5,34.2,-118.1,0,17:51.1,2017,1,14
3790,407,34.16,-118.1,0,17:56.1,2017,1,14
3791,409,34.12,-118.1,0,17:58.4,2017,1,14
3792,408.5,34.1,-118.06,0,18:00.8,2017,1,14
3793,408.8,34.06,-118.06,0,18:03.4,2017,1,14
3794,407.5,34.03,-118.06,0,18:07.0,2017,1,14
3795,409.2,34.06,-118.06,0,18:10.1,2017,1,14
3796,408.8,34.1,-118.06,0,18:12.8,2017,1,14
3797,407,34.16,-118.1,0,18:15.4,2017,1,14
3798,406.8,41.7,-121.44,0,08:13.1,2017,1,16
3799,406.2,32,-121.7,0,11:24.0,2017,1,23
3800,406,32.16,-121.75,0,11:26.3,2017,1,23
3801,406,32.22,-121.75,0,11:28.4,2017,1,23
3802,406,32.38,-121.8,0,11:30.7,2017,1,23
3803,406.2,32.53,-121.8,0,11:33.7,2017,1,23
3804,406.2,32.6,-121.9,0,11:35.8,2017,1,23
3805,406,32.78,-121.94,0,11:38.0,2017,1,23
3806,406,32.88,-122,0,11:40.0,2017,1,23
3807,406,32.97,-122,0,11:42.0,2017,1,23
3808,406.5,33.06,-122,0,11:44.1,2017,1,23
3809,407.8,35.88,-123.06,0,12:36.3,2017,1,23
3810,407.8,36.22,-123.2,0,12:43.0,2017,1,23
3811,406.5,36.62,-123.3,0,12:50.7,2017,1,23
3812,406.2,36.72,-123.4,0,12:53.1,2017,1,23
3813,405.8,36.9,-123.44,0,12:55.3,2017,1,23
3814,405,38.97,-118,0,48:51.7,2017,1,27
3815,407,39.88,-118.3,0,49:10.1,2017,1,27
3816,405,40.2,-118.5,0,49:15.7,2017,1,27
3817,407.8,40.6,-118.7,0,49:22.7,2017,1,27
3818,404.5,40.8,-118.75,0,49:26.7,2017,1,27
3819,407.5,40.94,-118.8,0,49:30.1,2017,1,27
3820,405.5,32.12,-123.2,0,17:38.0,2017,1,30
3821,405.8,32.3,-123.2,0,17:42.8,2017,1,30
3822,406,32.66,-123.4,0,17:48.0,2017,1,30
3823,406.2,32.72,-123.3,0,17:50.4,2017,1,30
3824,406,32.9,-123.44,0,17:52.7,2017,1,30
3825,405.8,33.72,-123.7,0,18:08.3,2017,1,30
3826,406.2,33.88,-123.75,0,18:11.3,2017,1,30
3827,406.5,34.06,-123.8,0,18:14.7,2017,1,30
3828,406.2,38.47,-119,0,05:49.3,2017,2,1
3829,406,38.7,-119.3,0,54:57.7,2017,2,3
3830,407.2,38.8,-119.3,0,55:00.3,2017,2,3
3831,405.2,39.03,-119.4,0,55:05.4,2017,2,3
3832,407.2,39.53,-119.6,0,55:14.3,2017,2,3
3833,408,39.75,-119.7,0,55:18.8,2017,2,3
3834,403.5,40.5,-120.06,0,55:32.0,2017,2,3
3835,406.8,38.8,-119.1,0,06:11.1,2017,3,5
3836,408.5,39.16,-119.2,0,06:17.1,2017,3,5
3837,408.5,39.4,-119.3,0,06:20.3,2017,3,5
3838,407.2,36.62,-118.06,0,54:12.3,2017,3,7
3839,405.2,34.3,-119.4,0,11:07.7,2017,3,12
3840,406.2,34.62,-119.44,0,11:12.3,2017,3,12
3841,404.8,34.72,-119.44,0,11:14.8,2017,3,12
3842,406,34.9,-119.5,0,11:18.1,2017,3,12
3843,407.8,35.2,-119.6,0,11:22.0,2017,3,12
3844,407.2,35.6,-119.7,0,11:28.7,2017,3,12
3845,408.5,35.78,-119.75,0,11:32.0,2017,3,12
3846,408.2,35.94,-119.8,0,11:34.8,2017,3,12
3847,407.8,36.1,-119.9,0,11:37.0,2017,3,12
3848,408.2,36.2,-119.9,0,11:39.4,2017,3,12
3849,408.2,36.38,-119.94,0,11:42.0,2017,3,12
3850,407.8,36.53,-120,0,11:44.7,2017,3,12
3851,407,36.7,-120,0,11:47.4,2017,3,12
3852,408.5,36.78,-120.06,0,11:49.4,2017,3,12
3853,408.5,36.97,-120.1,0,11:51.7,2017,3,12
3854,408.2,37.06,-120.1,0,11:53.8,2017,3,12
3855,407.8,37.22,-120.2,0,11:56.0,2017,3,12
3856,407.8,37.38,-120.25,0,11:58.3,2017,3,12
3857,408,37.56,-120.3,0,12:01.3,2017,3,12
3858,407.2,37.7,-120.3,0,12:04.0,2017,3,12
3859,406.2,37.9,-120.4,0,12:07.3,2017,3,12
3860,406,38,-120.4,0,12:09.4,2017,3,12
3861,406.2,38.2,-120.5,0,12:12.0,2017,3,12
3862,405.8,38.28,-120.5,0,12:14.0,2017,3,12
3863,408,38.47,-120.56,0,12:16.7,2017,3,12
3864,408,38.62,-120.6,0,12:19.3,2017,3,12
3865,408.5,38.8,-120.7,0,12:22.3,2017,3,12
3866,407.5,39.12,-120.8,0,12:27.3,2017,3,12
3867,406,39.3,-120.8,0,12:31.3,2017,3,12
3868,407.8,37.72,-121.44,0,06:45.7,2017,3,21
3869,408.5,37.97,-121.5,0,06:50.0,2017,3,21
3870,408.8,38.2,-121.56,0,06:54.8,2017,3,21
3871,408.8,38.5,-121.7,0,07:00.8,2017,3,21
3872,407,38.84,-121.9,0,07:05.7,2017,3,21
3873,407.5,39.62,-122.1,0,07:21.4,2017,3,21
3874,407.5,40.5,-122.44,0,07:37.8,2017,3,21
3875,408.2,32.1,-121,0,11:05.3,2017,3,28
3876,408.5,32.2,-121.06,0,11:07.3,2017,3,28
3877,408.5,32.28,-121.06,0,11:09.4,2017,3,28
3878,408.5,32.47,-121.1,0,11:11.7,2017,3,28
3879,408.8,32.56,-121.2,0,11:13.7,2017,3,28
3880,408.5,32.72,-121.2,0,11:16.0,2017,3,28
